run_id	resolution	steps	status	wall_time_ms	text_score	layout_score	loop_error	input_ocr_chars	mid_ocr_chars	mid_ocr_sample
20260424T014458Z-modal-ltx-s6-seed1-768x448	768x448	6	near_miss	1571.183	0.2707	0.9999	0.0031	763	138	Sketchapedia: Roman Colosseum Arena Fioor Velarium Seating Materiats: Annotated Section Diagram “E Rheatitn gentry vreatt oi wea er eet ji
20260424T014500Z-modal-ltx-s8-seed1-768x448	768x448	8	near_miss	1604.626	0.2977	0.9999	0.0027	763	179	Sketchapedia: Roman Colosseum Arena Fioor Velarium Seating Materiats Annotated Section Diagram “PY Crartte gemnty dma na wettae er met Spare’ S Loop boundary chunae be wimany qeut
20260424T014501Z-modal-ltx-s2-seed1-896x512	896x512	2	near_miss	1519.722	0.0330	0.9992	0.0175	763	551	pari regina Arena Floor Veterium “Tapdoors, tits, ans service peaanges cramd anddon revorksdaring pute speomsbekciahheeuming extn atades apaciaiors ond vague coarciated thpe ter Seating Materiats Sain! anter wee encoded 
20260424T014503Z-modal-ltx-s3-seed1-896x512	896x512	3	near_miss	1540.320	0.1414	0.9988	0.0244	763	629	A structured visual page with able, diagrams, and dunse tex fee etabiity cnc Arena Floor Vetnium Tiapdoars, lit, ane service passages crenlad sudden revonis during pub <pinfumbu-abe aeming systnm shaded specter end requn
20260424T014505Z-modal-ltx-s4-seed1-896x512	896x512	4	near_miss	1575.234	0.1166	0.9987	0.0255	763	556	[tt thi edb heaobr Arena Floor Vetniuum Tapdoens, its an service passages cron caddon revons daring pti: som Aumwxaahie caning osm shaded spocieins ond reqared conrinsied Tope tad Seating Materiats Soci! eta wn encodad b
20260424T014506Z-modal-ltx-s6-seed1-896x512	896x512	6	near_miss	1731.528	0.0902	0.9991	0.0216	763	562	seit tebe ey meptrnrammepies ot cae Arena Floor Vetartum Thapdoans, its an seevce passages creaiad caddon reves daring putin som Asmante caning ent shadad spocinirs ondveqared conrinsted rope tan Seating Materiats Soin r
20260424T014508Z-modal-ltx-s8-seed1-896x512	896x512	8	near_miss	2492.657	0.0894	0.9995	0.0145	763	606	A structured visual page wlth isbals, dlagrama, and dunse tex! for wabilly comers Arena Floor Vetartum Trapdoars, its, amt service passages created suudon reveals wurng publ epeuMmAARAs gering esstem stadud speclators en
20260424T014510Z-modal-ltx-s2-seed1-960x544	960x544	2	near_miss	1671.760	0.0228	0.9995	0.0141	763	620	Astuctired visual page witt labels, diegrms, and dense text for stability checks. Arena Floor Vetarium Trapdoor, its. sea sorvce paosages croulud sudan rents during uote uDeMRUERMICaKla Swng SyotaM shaGud spectators and 
20260424T014512Z-modal-ltx-s3-seed1-960x544	960x544	3	near_miss	1652.538	0.0198	0.9992	0.0205	763	659	A.nwctired visual page with labela, dlegrams, and dense text for stay checks. Arena Floor Vetaritum Thapdoos, ifs, sed sorvice pansages crostad sudden revels daring public wpeutaedmctatla awning system shaded spectators 
20260424T014514Z-modal-ltx-s4-seed1-960x544	960x544	4	near_miss	1814.224	0.0147	0.9992	0.0182	763	710	Astruchired visual pege with labsis, diagrams, and dense text for stability checks. Arena Floor Vetarium Trandoos, its ae sorvice passages craatad suddion reveds during public ypedkre&mctatia Gwrang Gystam shaded spectat
20260424T014516Z-modal-ltx-s6-seed1-960x544	960x544	6	near_miss	1865.532	0.0209	0.9996	0.0117	763	708	Astructired visual pega'witn labete, clograms, and dense text for stably checks. Arena Floor Vetarium Trandoos, ft, ace sorvice passages craatad suddion reveds during public spedkrekmctatia swrang Gystam shaded spectator
20260424T014517Z-modal-ltx-s8-seed1-960x544	960x544	8	near_miss	2012.231	0.0221	0.9999	0.0038	763	686	Astruchred visual pege witn labels, diagrams, and danse text for stability checks. Arena Floor Vetarium Trapdoor, ifs, and service passages caalad sudden reveols during public spadtaekauctatia ssiring system shaded spsct
20260424T014519Z-modal-ltx-s2-seed1-1024x576	1024x576	2	near_miss	1650.494	0.0519	0.9985	0.0226	763	623	Astractuned virial naga with fobels, diingrana:, and denne tee tor snaniiiby checks Arena Floor Vetarigen Treatoont, its, aneksorie pasate crotins sudden ravHBtrisinn NUKE RgoKaRtBDLIAKde aug aie RtadSe ERECT aNd TORNNEH
20260424T014521Z-modal-ltx-s3-seed1-1024x576	1024x576	3	near_miss	1814.753	0.0343	0.9975	0.0331	763	636	Asbuclued viEiai page Mitt fatwa, diispramm, anddienna tent for stability checks Arena Floor Veiariuen Trapctoort, ite, andkservine paciemee extind sudden mubels during pubine geeMaRteaciatie mining systame stiadet spact
20260424T014523Z-modal-ltx-s4-seed1-1024x576	1024x576	4	near_miss	1785.088	0.0345	0.9969	0.0360	763	453	Asiuclued vival page wilh fatwa, dimpram, amd diene text foc stability checks Arona Floor Vooraarissert Seating Materials Sica ore wns encadae beth archmactun thenagh Ted, Sesirsincs Seating Testes tf ick. sn Cone omc ra
20260424T014525Z-modal-ltx-s6-seed1-1024x576	1024x576	6	near_miss	2025.675	0.1459	0.9968	0.0332	763	203	ec = Sketchapedia: Roman Colosseum Arana Floa Veiarian Seating Mater tals Annotated Section Diagram os a 2. QHaaNOM GeaMatry NOONE! TIEN wRGtEDSE gH ERETT iat 5 Uae eeumedaryroteoiibe wrzeadlyapdist
20260424T014527Z-modal-ltx-s8-seed1-1024x576	1024x576	8	near_miss	2254.445	0.0384	0.9972	0.0297	763	338	cetchapea a. Roman Colosseum Sheu oxnor ws eoromse uae uote Ins, sfgiarsets Comtesse i Bs yom octeeeucI ot snus Annotated Section Qiagramn ‘out ed romuadn eon ee ar spec sotitemes <—FEianain anomaly neomar ert wean er ew
20260424T014529Z-modal-ltx-s2-seed1-1280x736	1280x736	2	near_miss	2293.790	0.4203	0.9994	0.0138	763	773	H . Sketchapedia: Roman Colosseum Astructured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoor, lits, and service pessages created sudden rewests during public spediset
20260424T014531Z-modal-ltx-s3-seed1-1280x736	1280x736	3	near_miss	2248.280	0.5421	0.9991	0.0190	763	727	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveals during public spedi
20260424T014533Z-modal-ltx-s4-seed1-1280x736	1280x736	4	near_miss	2506.263	0.5428	0.9990	0.0193	763	785	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden revedis during public sped
20260424T014536Z-modal-ltx-s6-seed1-1280x736	1280x736	6	near_miss	2899.320	0.3953	0.9993	0.0137	763	808	H . Sketchapedia: Roman Colosseum A structured visual pege with labels, diagrams. end dense text for stability checks Arena Floor Velarium Trapdoots, fifts, and service passapen created suadien reweats during public sped
20260424T014539Z-modal-ltx-s8-seed1-1280x736	1280x736	8	fail	3191.399	0.3757	0.9997	0.0084	763	795	1 . Sketchapedia: Roman Colosseum A structured visual page with labals, diagrams, end dense text for stability checks. Arena Floor Uslarium Trapdoors, lifts, and seevice passayes created sudden revedis during public sped
20260424T014542Z-modal-ltx-s2-seed2-768x448	768x448	2	pass	1242.133	0.2784	0.9997	0.0121	763	141	Sketchapedia: Roman Colosseum Arena Floor Velariumn Seating Matoriats Annotated Section Diagram “EU Sine sin geamenyahouts na weit er vet ine
20260424T014543Z-modal-ltx-s3-seed2-768x448	768x448	3	near_miss	1302.371	0.3137	0.9995	0.0138	763	170	Sketchapedia: Roman Colosseum Arena Floor Vetariuen ‘Soating Matoriats Annotated Section Diagram "2 {Sige sn geen het ut wot rv Bone! S Lanp boundary shuwaf be vnuaty aut
20260424T014545Z-modal-ltx-s4-seed2-768x448	768x448	4	near_miss	1325.519	0.2761	0.9995	0.0118	763	160	Sketchapedia- Roman Colosseum Arena Floor Vetariuet Soating Matoriats Annotated Section Diagram Dit ema iadinat naked Tana S Lamp boundary chavaf be wnuatiy aut
20260424T014546Z-modal-ltx-s6-seed2-768x448	768x448	6	near_miss	1498.772	0.2558	0.9996	0.0069	763	187	Sketchapedia- Roman Colosseum Arena Floor Velariunet ‘Soating Matoriats Annotated Section Olagram “FWagesto georeny seat aut wet x vet serie wyatt an fcr sf. | ia 4 Limp Coley sian rosy \
20260424T014547Z-modal-ltx-s8-seed2-768x448	768x448	8	near_miss	1586.941	0.2808	0.9999	0.0032	763	142	Sketchapedia- Roman Colosseum Arene Floor Vetariuei ~ Seating Matoriats Annotated Section Dlagsasa Tonal S Lamp towndary chautf bo viaaty want
20260424T014549Z-modal-ltx-s2-seed2-896x512	896x512	2	near_miss	1456.461	0.0134	0.9995	0.0142	763	619	Astrucnorad vieuel page with lable. diagrams. and Gunse ted for atablity coecks Arena Floor Vetaariiam. Trnodour, it, and serve passages crawl! suadon reveals ding pubic spedunsbertakse awning sy8lom shaded spaclutsts en
20260424T014551Z-modal-ltx-s3-seed2-896x512	896x512	3	near_miss	1562.100	0.1198	0.9992	0.0220	763	664	sib ah ng eth Arena Floor Vetarium “Tapdoor, it, and Sacvee passages crauiod sudden tevoals during puliic spemtbactatie cwning fysiom shaded spocutars and required coordinated rape arn Seating Materiats Socin! cndar was 
20260424T014552Z-modal-ltx-s4-seed2-896x512	896x512	4	near_miss	1694.393	0.0786	0.9990	0.0254	763	631	Bel es het rg le More Arena Floor Votarium, “Tapanor, it, and service passages crasiod sudden revoals during pubic spedemteactatie ewning systom shaded spociutars and required coortinaled rape turn Seating Materials Svei
20260424T014554Z-modal-ltx-s6-seed2-896x512	896x512	6	near_miss	1678.403	0.0873	0.9991	0.0252	763	644	A structured vieusl page wlth labale, diagrsms, and danse taxt foe stability coacks. Arena Floor Votasium Trapavors, ity, and service passages crauiod suudon reveals during pubic spevRuseertakie awning systom shaded spec
20260424T014555Z-modal-ltx-s8-seed2-896x512	896x512	8	near_miss	1969.559	0.1079	0.9996	0.0156	763	635	A structured visual pega with labale, diagrsms, and danse taxt foe etubllty cones. Arena Floor Votarium Tiapavors, ty and Service passagn’ craniad suudon reveals during pubic spevseertatie gwning systam shaded spectats e
20260424T014557Z-modal-ltx-s2-seed2-960x544	960x544	2	near_miss	1581.194	0.0221	0.9994	0.0154	763	674	A struchired vious page wilh Iabels, diagrams, nu dense text far staailty checks. Arena Floor Yeiarium Trapdioors, is, and service peasages Crewied sudden revents during public soettereReactatis snug Eaten shaded spectni
20260424T014559Z-modal-ltx-s3-seed2-960x544	960x544	3	near_miss	1705.565	0.0219	0.9989	0.0218	763	692	Astructuired viaual poge With labels, diagrams, and dense teut (or staoility checks. Arena Floor Velarium Trapdoor, its and Savice pansages cradled sudden revants danng public ussdtaeiactatla suring syatam shaded spectat
20260424T014601Z-modal-ltx-s4-seed2-960x544	960x544	4	near_miss	1731.125	0.0162	0.9989	0.0206	763	683	A structured viaual pege with lubeta, diagrams, and dense taut (or stability checks. Arena Floor Velarium Trapdoor, its and service panseges credled sudden revan's during public uoadaetiactabla suming systam shaded spaci
20260424T014602Z-modal-ltx-s6-seed2-960x544	960x544	6	near_miss	1863.685	0.0192	0.9997	0.0111	763	666	Actructured viaual pega with Iabets, diagrams. and danse text for stsailty checks Arena Floor Vetarium Trapdoor, its, and survice passages cadied sudden revedts durng pubic upedwekucatla suming eystam chadud spectalars a
20260424T014604Z-modal-ltx-s8-seed2-960x544	960x544	8	near_miss	2045.117	0.0146	0.9999	0.0037	763	672	Astroctured viaual page with labeta, diagrams. and danse text for stabilty checks Arena Floor Vetarium Trapdoor, its, and survice passages cred sudden revedts durng pubic spedaekucabla samning eystum shadud spactatars an
20260424T014606Z-modal-ltx-s2-seed2-1024x576	1024x576	2	near_miss	1588.487	0.0493	0.9987	0.0219	763	480	Astructuned visual pega Witt tavels, diageams. snd danse text tar srabiiity checks. Arena Floor Vetariam Seating Materials Social crite ins enociind moat arehiartire thro tered, Smarwnd sesting BandbiIy uth. eK. ane conc
20260424T014608Z-modal-ltx-s3-seed2-1024x576	1024x576	3	near_miss	1699.870	0.1079	0.9977	0.0306	763	219	Sketchapedia: Roman Colosseum Astructured visual pags with ietels, diagnans, and danse text fur sebiity checks. Arena Floor Velarium Seating Materials Annotated Section Diagram — “2 Gham cvcenatry shoukt not weet or mot
20260424T014610Z-modal-ltx-s4-seed2-1024x576	1024x576	4	near_miss	1964.671	0.1281	0.9975	0.0312	763	96	Sketchapedia: Roman Colosseum Arona Floor Velarium Seating Materials Annotated Section Diagram
20260424T014612Z-modal-ltx-s6-seed2-1024x576	1024x576	6	near_miss	2068.167	0.1626	0.9979	0.0259	763	95	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T014614Z-modal-ltx-s8-seed2-1024x576	1024x576	8	near_miss	2196.860	0.1071	0.9987	0.0242	763	96	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T014616Z-modal-ltx-s2-seed2-1280x736	1280x736	2	near_miss	2086.249	0.5632	0.9992	0.0151	763	554	H . Sketchapedia: Roman Colosseum A structured visual page with iabels, diagrams. and dense text for stability checks Arena Floor Velarium Trapdooss, lifts, and service passages created sudden raveais during public speds
20260424T014618Z-modal-ltx-s3-seed2-1280x736	1280x736	3	near_miss	2276.454	0.5192	0.9989	0.0202	763	511	H . Sketchapedia: Roman Colosseum Astructured visual page with labels, diagrams, and dense text for stabllity checks Arena Floor Velarium Trapdoars, lifts, and service pessages crested sudden reveals during public spediz
20260424T014620Z-modal-ltx-s4-seed2-1280x736	1280x736	4	near_miss	2429.058	0.4512	0.9988	0.0185	763	473	H . Sketchapedia: Roman Colosseum Astructured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, and service pessages crested sudden reveals during public spedia
20260424T014623Z-modal-ltx-s6-seed2-1280x736	1280x736	6	near_miss	2897.257	0.4101	0.9988	0.0158	763	408	H . Sketchapedia: Roman Colosseum Astructured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, and service passages crested sudden reveals during public spewis
20260424T014626Z-modal-ltx-s8-seed2-1280x736	1280x736	8	fail	3182.358	0.4302	0.9991	0.0114	763	414	H . Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense text for stability checks Arena Floor Welarfitiy! Trapdoors, Its, and service passages created sudden raveals during public spec
20260424T014629Z-modal-ltx-s2-seed3-768x448	768x448	2	pass	1291.295	0.2619	0.9995	0.0147	763	174	Sketchapedia: Roman Colosseum Arena Floor Velariuen Seating Matorlats Annotated Section Diagram e SearengroeneonsNt nok wntne ey mt Bee! G, Lanne benareiery ature ne west gre
20260424T014630Z-modal-ltx-s3-seed3-768x448	768x448	3	pass	1255.479	0.2024	0.9990	0.0222	763	69	Sketchapedia: Roman Colosseum Arena Fioor Velariuen Seating Matorlats
20260424T014631Z-modal-ltx-s4-seed3-768x448	768x448	4	near_miss	1324.022	0.1707	0.9987	0.0255	763	95	Sketchapedia: Roman Colosseum Arena Floor Vetariun Seating Matorlats ‘Atvolated GertonDlagras
20260424T014633Z-modal-ltx-s6-seed3-768x448	768x448	6	near_miss	1502.752	0.2050	0.9993	0.0196	763	184	Sketchapedia: Roman Colosseum Arenas Floor Velarium Seating Matortats, Annotated Section Diagram "Sieaipregonasustyehent mt wes oy wit bey G, Laanp Cenuradery atveare) ee wrauasity eve
20260424T014634Z-modal-ltx-s8-seed3-768x448	768x448	8	near_miss	1556.234	0.2699	0.9997	0.0118	763	176	Sketchapedia: Roman Colosseum ‘Arena Fioor Vetarium Seating Matartats Annotated Section Diagram "Piegibregacantyebentt mt write or out \ace , Linnp torunadery sheaf be ves erat
20260424T014636Z-modal-ltx-s2-seed3-896x512	896x512	2	near_miss	1562.533	0.0145	0.9994	0.0153	763	595	A shuctured \eaa! page wiih abelK, diagrams, and Ganse text for stoity Comes Arena Floor Vecoariun Trapdoor, i, and serve passages ciumors suuktonrevnnls during pubic sonfurdbectank auang ein shaded specttnrs and taquiee
20260424T014637Z-modal-ltx-s3-seed3-896x512	896x512	3	near_miss	1565.165	0.0849	0.9990	0.0223	763	251	Sketchapedia: Roman Colosseum Arena Floor Vetortum Seating Materiats Annotated Section Diagram esange CE 7 > 4 Mation may negara eg lit, ered, or ft S ae ZA — rein ayo © trentuties Bio canoes et Heme ptinnst SSS SS 5, Lo
20260424T014639Z-modal-ltx-s4-seed3-896x512	896x512	4	near_miss	1605.564	0.1000	0.9990	0.0229	763	569	spike cheap a rdf Mea Arena Floor Vetoniuem Tinodorn, hin, and service passages coming sudan cevonis during pubic upshueatakie ceming sin shaded xpactaors and amuied coord Tape hat Seating Materiats ‘Suc! crn wee ancodid
20260424T014640Z-modal-ltx-s6-seed3-896x512	896x512	6	near_miss	1723.749	0.1366	0.9990	0.0217	763	104	PUTER EIB ur Ae Arena Floor Vetorium Seating Materiats Annotated Section Diagram ») erie oie —=—S=S=— eS
20260424T014642Z-modal-ltx-s8-seed3-896x512	896x512	8	near_miss	1907.717	0.0731	0.9992	0.0191	763	402	beled Sel ache ies iad loa bt Arena Floor Vetonium tn, i, ard wane pss nt , sherk snr coool m9 hana Seating Materiats Suc! cnn wee encoded io Oy architnchte Bonn en, Soparaiod sou EMAAR a txck. and CANE Coie lh stuste an
20260424T014644Z-modal-ltx-s2-seed3-960x544	960x544	2	near_miss	1582.306	0.0208	0.9995	0.0144	763	592	A stuctored vieual page wlth labeta, diagrams. and dense tast for stabiity chacks. Arena Floor Vetarium Trapdoor, is. neu seevce passages cuted suddon raveD’s during publ: sDedMERMCAKNe-sHTING system shaaua spaCtarS and 
20260424T014646Z-modal-ltx-s3-seed3-960x544	960x544	3	near_miss	1621.486	0.0225	0.9992	0.0207	763	689	Actroctired vieual page wlth abet, diagrams. and dense taxt for stabsity chacks Arena Floor Vetarium Trandoors, its, and sevice pessages Crested suddon revels during public speduruactable swing system shoaud spectalos sn
20260424T014647Z-modal-ltx-s4-seed3-960x544	960x544	4	near_miss	1711.787	0.0332	0.9993	0.0188	763	695	Actractured vieual page ulin labeia, diagrams. and dense taat for stapiity checks Arena Floor Vetarium Trapdoor, ifs, aad soevice passages crusted suddon raveots during public spedeamctate swing systam shaded spactaars e
